person_id,city,credit_card,amount,product_id,quantity,price,transactions
517,CityD,6758729152861785,752.81,40,2,27.79,13
518,CityC,8869206373590840,966.95,47,9,110.79,10
519,CityA,5790182329061179,252.83,28,8,366.76,9
520,CityC,9618620419438742,782.91,4,6,82.4,7
521,CityD,8538221758667802,529.29,4,5,457.78,5
522,CityA,5643827349661438,779.54,9,5,19.97,14
523,CityA,4088882607619780,540.42,84,7,375.76,14
524,CityB,6858950669562760,288.88,45,1,104.1,7
525,CityA,2293989734850043,859.65,31,2,78.7,3
526,CityA,3807891231661840,17.12,68,8,273.41,2
527,CityC,6147217171122839,263.8,63,9,419.8,9
528,CityD,7842420011417200,176.45,35,3,370.59,9
529,CityE,3992126851969412,538.54,24,9,113.05,6
530,CityD,6388637926859758,890.33,38,8,55.96,10
531,CityD,4820943933834918,343.81,77,4,347.64,11
532,CityA,4075747290683266,121.58,54,3,492.99,6
533,CityE,3930209998592077,811.12,53,3,492.66,14
534,CityE,7529527831183972,645.27,56,4,424.68,7
535,CityD,2201958154049948,153.42,40,3,476.47,9
536,CityC,2432412855037064,26.58,86,1,274.48,8
537,CityE,8919517708500524,973.8,74,7,446.88,18
538,CityE,4380934989120602,399.5,34,8,430.14,12
539,CityD,9812955216075658,327.7,34,1,289.45,6
540,CityB,7773625750007446,114.53,60,5,29.61,6
541,CityE,7186154615403791,155.5,61,7,462.19,3
542,CityD,8421984429730104,206.12,86,9,400.28,10
543,CityB,3178612588781627,96.35,43,6,310.31,6
544,CityD,9443677642057856,540.53,43,3,134.27,18
545,CityD,6796365990510952,859.5,21,1,497.13,16
546,CityC,8273281231845754,347.88,11,3,262.29,9
547,CityA,7407843875516059,856.0,36,1,460.68,17
548,CityB,5763148394104485,620.56,46,5,248.18,11
549,CityA,7627144070064299,824.25,6,8,12.97,17
550,CityB,2550329111119519,239.64,8,5,465.14,5
551,CityB,2217169298716245,376.57,95,7,359.27,10
552,CityE,7633820622426177,919.95,89,2,179.62,16
553,CityC,7215166660734221,150.64,54,6,44.74,3
554,CityC,6554000636189176,150.67,59,8,223.83,7
555,CityD,8913478100693796,857.78,24,5,17.53,5
556,CityA,9227788519493913,216.24,22,9,178.24,16
557,CityD,1193105004645485,802.79,37,5,143.04,1
558,CityC,2510020866485911,593.05,21,3,189.06,13
559,CityD,8941168117970428,706.6,46,4,476.8,7
560,CityC,2556698793889596,329.45,66,1,244.88,14
561,CityC,6662668727385923,243.55,80,2,228.87,5
562,CityB,6223675172793328,389.29,86,7,419.6,19
563,CityD,6664727281974340,421.31,63,1,345.22,18
564,CityB,4545450688699249,882.71,63,3,495.24,4
565,CityD,8196877521894370,276.82,49,3,228.65,7
566,CityC,9550165507816245,475.71,8,7,280.39,7
567,CityC,1972492511778302,592.55,34,6,348.22,6
568,CityE,7768837075475279,671.89,5,9,39.49,3
569,CityB,1066042729361319,266.68,8,3,182.27,14
570,CityA,1909659961289379,303.99,80,7,434.77,11
571,CityD,8284162775769780,95.49,17,7,83.38,7
572,CityA,1836521511763472,77.31,98,6,390.58,4
573,CityE,4397855922629200,317.31,57,7,229.14,6
574,CityC,6424126866889215,657.12,92,7,336.65,11
575,CityB,5248654510623732,394.9,10,6,485.93,1
576,CityA,6037483559603392,292.55,70,4,73.2,4
577,CityB,3538074342154767,841.11,16,5,91.32,5
578,CityC,6289719088779229,703.29,17,4,463.46,3
579,CityB,1056833078156637,765.51,59,2,461.26,12
580,CityB,3237649213082870,965.58,48,9,276.5,11
581,CityD,2613204020848615,69.3,67,9,336.6,3
582,CityA,3597438927433745,479.65,31,1,324.5,18
583,CityE,8426047637930194,614.61,55,7,348.49,19
584,CityB,3096694646434156,64.65,27,6,371.57,13
585,CityB,3869342372705901,269.58,23,7,204.11,5
586,CityE,7833599118623559,848.1,57,3,431.47,3
587,CityA,8220921018555806,572.04,32,3,276.04,10
588,CityC,4285166533078618,114.99,100,2,427.32,2
589,CityD,1488879534352073,685.57,38,1,435.95,10
590,CityE,3810734770910185,308.23,83,6,453.88,17
591,CityB,1923259259055878,904.38,58,3,403.45,3
592,CityC,2051889528335731,453.85,93,2,292.45,15
593,CityD,2789523543436999,72.61,67,8,179.94,11
594,CityE,6792638272142261,500.13,100,4,146.63,5
595,CityB,9278280775629046,443.55,74,5,92.56,17
596,CityA,6752281396040728,236.62,46,3,286.17,1
597,CityE,8506174457815397,704.26,12,2,136.39,14
598,CityB,4739282613164588,635.09,53,1,119.27,11
599,CityC,7095559002051361,823.77,99,5,435.28,2
600,CityE,8857024606558101,681.33,86,8,225.3,4
601,CityD,7779410866515127,946.79,2,4,462.49,17
602,CityA,6024165564144816,381.51,99,2,65.92,11
603,CityE,5710249897070249,781.44,75,3,439.26,6
604,CityE,2405370475373247,285.04,51,8,15.33,13
605,CityA,8779667883919772,957.94,9,7,382.27,4
606,CityC,4979244071260675,428.99,64,2,83.68,1
607,CityD,8545546861336490,483.5,91,9,192.59,18
608,CityB,7400077618279605,939.7,42,7,156.09,1
609,CityC,5193493985301217,405.88,50,5,481.78,18
610,CityB,1761903384758740,184.31,53,4,79.16,13
611,CityD,7065901526486023,516.62,13,3,399.99,7
612,CityC,4690386464931272,444.41,11,9,327.46,5
613,CityE,6546184124601977,77.2,29,4,166.07,18
614,CityC,6899501067981646,160.43,57,4,98.12,18
615,CityB,9656744405666375,276.88,5,3,145.41,2
616,CityE,4438507415389696,505.98,17,1,207.91,7
617,CityA,5505042629270690,648.94,59,2,334.49,18
618,CityC,5433942787055381,369.09,34,9,85.82,6
619,CityC,8195621350428097,891.36,37,2,390.99,14
620,CityE,3148901085756425,495.67,43,1,29.85,7
621,CityC,2080845864940145,280.82,53,8,419.6,10
622,CityE,4660334567058916,790.47,38,3,441.67,3
623,CityA,5891371832898312,285.18,48,9,112.49,15
624,CityC,2237886126865561,357.73,91,1,134.63,17
625,CityB,9422722194045837,321.49,39,2,117.46,12
626,CityC,4755795155915097,433.99,30,5,304.37,10
627,CityE,7815747908145164,864.77,30,3,202.25,3
628,CityE,6416796067520217,240.39,57,8,16.25,6
629,CityB,6944217015009647,193.65,18,6,426.06,14
630,CityB,7580102986142306,897.15,8,8,341.44,6
631,CityE,7081036216210585,950.81,87,3,87.35,8
632,CityE,8804041226315485,962.8,20,8,24.4,10
633,CityC,1292300099159360,280.86,85,8,96.06,16
634,CityE,2804227511209156,42.38,16,1,410.86,18
635,CityB,8587758115689354,729.27,49,2,429.43,6
636,CityC,1129726609056263,429.4,36,3,238.08,6
637,CityE,9699088217345953,872.9,9,9,94.82,9
638,CityA,5964135854723316,635.49,45,9,318.71,16
639,CityB,8289315279085395,176.14,72,7,280.29,11
640,CityA,6965519295491045,54.02,90,2,91.19,7
641,CityC,8403328276925924,245.65,17,1,403.56,4
642,CityB,9507949815344083,944.59,54,5,328.53,3
643,CityC,7522784343062874,35.61,64,9,24.51,14
644,CityD,5914529788207998,67.51,12,7,206.54,13
645,CityB,8594556340413664,801.92,65,4,189.46,4
646,CityC,8696914173128819,384.59,38,1,187.8,2
647,CityA,9973426768633773,454.26,29,8,282.62,16
648,CityC,4303788056445630,621.65,37,2,419.07,19
649,CityE,5754456640225240,179.67,78,7,231.12,2
650,CityE,4653453814503014,143.47,35,6,437.46,13
651,CityA,2100775939316772,299.22,86,3,138.81,10
652,CityC,7316620469707947,96.13,74,2,365.71,6
653,CityB,3530238590796794,716.24,13,5,217.59,13
654,CityA,4049615604944765,88.32,33,1,22.6,2
655,CityC,1746246208078029,892.06,14,7,365.08,10
656,CityD,6317545769705013,658.45,20,8,269.81,11
657,CityE,5039516049830018,564.68,12,7,321.4,15
658,CityA,5792975564708332,245.33,69,2,443.16,7
659,CityC,2378057515073721,730.02,34,9,273.6,10
660,CityD,1732120079344849,283.64,10,6,114.94,9
661,CityE,7634130786220198,209.38,98,4,311.54,4
662,CityD,2451214593636110,690.75,48,4,191.64,5
663,CityA,9356196563930032,483.82,100,9,168.26,14
664,CityC,3381012999909277,790.32,45,3,22.27,4
665,CityD,1089659249587346,291.62,96,5,428.58,19
666,CityD,2275099545807144,139.81,34,4,284.19,18
667,CityD,3543067861974944,125.86,20,7,106.25,6
668,CityB,7475844302899405,581.53,96,7,198.66,5
669,CityD,7115680248710901,795.79,31,5,234.31,15
670,CityC,2556731643110267,41.6,30,8,263.5,18
671,CityC,9841169771982742,605.6,63,2,457.91,3
672,CityC,2218918976156880,593.63,42,6,348.41,9
673,CityE,3238739875742243,463.35,85,1,169.63,1
674,CityD,3515776815766556,133.41,33,8,155.97,13
675,CityA,9379468367526309,372.64,69,6,487.09,4
676,CityE,5664748716318974,501.72,100,1,133.06,18
677,CityB,7282978193645905,48.02,17,6,211.1,6
678,CityC,4407695332754255,176.64,19,2,295.31,2
679,CityB,7393056715743782,566.99,45,2,288.15,4
680,CityE,6528756020486506,356.14,16,6,204.47,6
681,CityB,2351378916433236,742.15,42,1,32.0,7
682,CityE,2795455729214690,866.37,51,2,232.76,6
683,CityB,6028577279537822,44.25,66,8,399.95,10
684,CityC,5263976028936164,914.37,71,6,241.88,19
685,CityD,2054956233708146,24.48,72,4,36.86,6
686,CityC,3350729653578101,519.99,40,3,451.57,13
687,CityC,4186884093747374,893.26,90,8,177.35,5
688,CityC,7008182262816488,685.51,82,3,360.5,11
689,CityD,1992787820021095,385.6,63,7,314.23,5
690,CityC,4570499726309588,815.49,66,2,342.95,17
691,CityE,1793760699986084,512.18,49,1,77.08,19
692,CityB,1773508989504932,251.37,22,8,181.37,16
693,CityD,7114680763560124,565.37,78,3,422.17,8
694,CityA,3173518681647118,82.91,57,8,164.0,16
695,CityE,2230486666184899,210.61,3,1,161.24,19
696,CityD,3296681615271272,539.12,62,3,384.31,8
697,CityB,9326559983825908,454.03,43,4,352.74,4
698,CityD,9665984931483835,632.26,35,4,173.07,11
699,CityE,2135229470957679,668.83,2,2,332.43,18
700,CityE,2444766003208779,708.53,77,7,235.54,11
701,CityA,5052701035958568,705.35,90,7,350.2,9
702,CityC,3052079689611827,752.42,25,6,411.96,3
703,CityB,4673546284506940,770.69,67,2,418.53,14
704,CityE,8095981649243862,759.32,100,7,379.83,3
705,CityE,7120836980846305,416.12,37,7,170.26,16
706,CityB,5128806143900301,945.1,56,1,359.71,16
707,CityE,3558567754466868,71.96,18,3,307.62,1
708,CityA,2366910031536712,181.38,67,9,293.06,19
709,CityA,6307798161393545,405.4,77,2,330.57,9
710,CityC,9068347100370033,977.17,51,4,471.15,10
711,CityD,9202352809733848,822.46,16,6,406.9,9
712,CityB,6044281349868050,887.12,28,6,310.66,12
713,CityA,2967212856444437,586.94,56,1,473.06,14
714,CityA,8635022484739090,428.63,81,1,102.08,11
715,CityA,6508573747960394,288.46,100,4,85.95,1
716,CityA,7818730751547667,884.17,58,2,496.39,16
717,CityC,1090852896909525,169.41,96,5,187.45,5
718,CityE,2345644979508228,699.06,20,3,104.82,8
719,CityA,8109127515644440,168.96,97,2,55.61,5
720,CityC,7089815587440377,416.92,54,4,301.14,8
721,CityD,8627144946190187,129.44,73,1,327.64,10
722,CityE,4202494197785153,683.05,31,8,189.55,4
723,CityD,4139430184111842,314.98,35,4,126.7,19
724,CityE,5023338161829681,781.5,76,7,466.02,8
725,CityE,6900530942930090,827.48,88,5,353.1,12
726,CityE,6928592871795616,233.11,43,4,137.7,17
727,CityC,9098485186501413,829.29,29,8,115.07,11
728,CityB,6140671110754816,73.67,66,2,149.42,13
729,CityD,1381425239143238,988.93,14,6,301.83,18
730,CityE,8234712215930073,335.5,85,9,275.13,17
731,CityE,3466390046844208,510.25,55,4,11.91,17
732,CityA,2642835575122511,403.88,25,2,319.65,6
733,CityA,1717231861212241,98.62,96,8,303.31,7
734,CityC,4839782547757377,396.88,10,9,218.84,17
735,CityE,8179872496310859,388.7,76,8,208.68,7
736,CityD,8097366611492085,217.05,16,5,216.13,7
737,CityD,6025704949190180,777.02,100,1,319.16,19
738,CityA,7262008329810461,389.57,73,4,71.31,3
739,CityA,7281958625537346,435.95,11,1,47.74,16
740,CityB,3459096973371685,583.12,91,3,342.0,18
741,CityE,2975668310517992,158.79,42,7,42.58,13
742,CityE,9813281117800598,714.15,10,6,93.04,19
743,CityA,1717728493579463,185.17,61,7,449.68,8
744,CityA,1489427268831669,834.74,16,2,178.99,15
745,CityA,7250259642921796,705.65,26,4,370.86,9
746,CityB,1735710206290277,853.72,42,8,450.46,4
747,CityB,9015823733027845,508.26,78,2,223.04,18
748,CityB,8722908334207325,724.01,68,9,493.71,17
749,CityE,1017909071303156,706.6,29,9,384.59,2
750,CityB,3153643231703985,162.21,74,1,163.06,8
751,CityE,8521423563714238,800.57,19,6,273.93,7
752,CityA,6054887153857530,321.92,11,6,194.77,16
753,CityE,5847769735016730,631.81,77,7,155.39,9
754,CityD,2759375414803942,484.28,53,9,28.1,9
755,CityC,4684048548692043,585.31,59,8,488.2,4
756,CityA,3835187590234066,169.23,98,6,450.2,4
757,CityD,6801319773721958,621.7,96,7,112.78,9
758,CityC,7191681797472533,821.27,19,6,390.23,10
759,CityD,8558232393742433,625.27,64,1,333.98,19
760,CityC,4644289920659862,270.7,28,3,485.46,13
761,CityC,5343333988192317,753.96,87,2,449.33,1
762,CityB,2185985632667989,672.87,1,4,107.53,4
763,CityD,3323275459142506,480.1,82,9,368.83,14
764,CityD,7076798353393884,903.9,59,4,156.21,11
765,CityA,8852014162317109,362.99,44,4,186.05,18
766,CityE,3437620351364047,878.18,78,5,11.46,16
767,CityD,2279005655649411,314.5,58,4,273.9,3
768,CityD,5154107904536400,723.49,15,2,91.75,5
769,CityA,1172861000396212,111.41,19,1,291.84,11
770,CityA,3802815271721524,510.08,3,6,208.33,5
771,CityB,3635610798451774,926.24,28,4,42.95,3
772,CityE,3837479085913020,642.42,70,6,436.21,19
773,CityE,2411250432740021,288.9,70,5,141.05,9
774,CityB,1813585735992713,319.85,47,1,437.25,11
775,CityA,6029853357512560,393.25,90,2,90.59,8
776,CityA,8296363889396781,932.84,41,4,365.31,10
777,CityA,9319917110255983,399.72,7,7,360.36,19
778,CityD,1751827260371946,495.2,79,2,401.17,10
779,CityE,7803612121550182,822.84,93,6,485.02,14
780,CityE,6270571229708721,422.56,83,1,313.31,16
781,CityC,4853144851340167,39.47,41,7,386.88,2
782,CityC,3705233546230250,638.85,11,3,216.48,16
783,CityD,4812194912767303,871.84,49,7,201.4,18
784,CityD,4172526445114364,582.97,38,3,370.09,12
785,CityE,5673002629698888,124.74,89,6,97.25,15
786,CityC,2541554924758123,366.15,39,8,35.97,14
787,CityB,9958603062060975,366.2,76,6,286.84,2
788,CityA,9233357749561391,582.27,51,2,403.5,18
789,CityE,2039003685930650,266.57,48,3,125.25,18
790,CityB,4428648147609500,658.51,19,1,493.0,10
791,CityD,4615540766810961,320.12,36,2,43.51,15
792,CityA,3628122545375325,306.66,61,1,300.48,19
793,CityD,6303040720295286,668.33,73,9,62.87,3
794,CityC,9959078305710549,117.67,71,5,433.14,14
795,CityB,7988926109920541,155.24,1,8,428.71,7
796,CityA,6198623546591348,265.47,89,3,301.1,5
797,CityA,8468378692576052,809.0,86,7,129.98,1
798,CityD,8598167415468351,737.85,96,8,416.16,1
799,CityE,5828351332335200,372.9,84,5,29.76,8
800,CityB,8114218294749105,210.07,4,7,405.03,19
801,CityA,7977716208470805,998.02,25,2,290.21,15
802,CityA,5072585101465428,618.58,54,5,365.32,9
803,CityC,2639866180490960,921.21,49,9,316.88,5
804,CityB,5053997951280062,227.3,40,4,381.75,12
805,CityB,9682632009691938,195.37,60,2,309.92,13
806,CityA,7844176051628365,840.44,16,3,228.68,9
807,CityB,6373481433246921,410.0,30,7,337.82,18
808,CityB,1838116698832143,493.81,16,1,342.39,12
809,CityA,6967573281631285,743.74,60,5,24.51,12
810,CityA,6359281707871367,541.97,78,7,98.16,16
811,CityD,8487454291981567,772.24,3,2,379.97,9
812,CityD,5370212715383508,838.17,62,6,140.33,13
813,CityD,4637299330421683,785.26,31,6,274.93,1
814,CityD,7630410616987896,304.64,33,9,217.64,16
815,CityB,1275554512623292,311.17,53,9,297.67,3
816,CityC,5534971009518471,866.25,93,4,309.36,14
817,CityA,6027763742840666,66.66,92,5,161.03,9
818,CityA,3728058658251934,851.11,8,8,126.93,15
819,CityE,5797290868750181,601.12,61,2,189.65,2
820,CityC,5500102720836861,754.56,96,7,176.82,6
821,CityC,1352500232185207,357.02,1,3,171.0,15
822,CityA,3823631845350424,399.65,12,1,480.94,4
823,CityC,5458486390583809,949.2,83,9,282.65,3
824,CityE,3569445443560632,659.54,95,7,428.67,2
825,CityB,2236563893154961,264.09,1,5,346.89,5
826,CityD,7945622322332234,656.32,8,4,441.79,10
827,CityE,5591292186606595,485.67,58,2,369.4,18
828,CityD,9513914130437315,286.67,47,1,195.14,15
829,CityA,9228906325710474,851.09,47,1,261.16,3
830,CityB,4850853296959355,155.74,50,9,111.15,18
831,CityE,7571033203682288,572.33,93,1,220.31,15
832,CityC,2308178817155507,130.42,2,8,157.13,19
833,CityB,3569371346089601,41.84,90,9,84.19,6
834,CityE,8787255969234463,488.56,35,9,433.08,3
835,CityB,4182312515241391,423.16,81,2,477.01,6
836,CityA,9024494556258168,119.55,10,5,79.84,12
837,CityC,2025516873118492,931.35,79,8,469.64,14
838,CityD,9830210124930563,199.77,70,4,463.09,2
839,CityD,9311037243346597,728.57,8,3,275.55,19
840,CityD,1614411455462630,796.6,31,9,416.77,1
841,CityE,1825198832858461,161.71,22,6,404.17,4
842,CityB,7507461300588678,750.67,14,7,92.69,4
843,CityC,3072477252387535,128.17,27,8,383.13,16
844,CityC,4466059989890688,284.87,2,4,394.25,14
845,CityE,4284724409603578,379.0,28,3,430.13,11
846,CityC,1220902297275334,153.11,36,4,412.32,12
847,CityC,9709248154203660,471.25,8,1,160.19,9
848,CityB,4731925921877927,812.71,84,2,393.2,4
849,CityB,8075633572297711,734.4,18,9,214.14,5
850,CityB,7476234352873342,680.63,3,4,376.95,3
851,CityE,6850337159113731,110.63,100,5,84.99,1
852,CityE,4182387826215231,381.7,14,4,254.6,15
853,CityE,4168331944884758,897.11,12,8,299.15,18
854,CityC,1753834681959167,440.42,5,3,138.86,6
855,CityD,6547911069253236,874.67,27,9,461.17,18
856,CityC,5076263522287102,185.97,28,6,134.55,13
857,CityB,3163326421312803,697.17,58,5,233.24,6
858,CityD,7922265014249626,956.64,50,7,260.04,1
859,CityA,9764351827375077,478.45,58,5,305.82,8
860,CityD,8229159673476166,486.14,13,2,353.18,17
861,CityB,9315839494278001,837.04,54,5,172.07,18
862,CityB,1332795394026907,740.26,48,8,437.22,16
863,CityB,5757635553826081,555.8,24,5,130.27,12
864,CityB,3967855652596875,551.31,35,9,323.17,13
865,CityA,9783896186606444,422.55,98,5,329.27,16
866,CityD,7388580758809279,499.51,8,8,172.33,5
867,CityA,3793337705066795,955.71,65,9,377.61,12
868,CityC,9923338911027753,173.32,56,5,217.92,17
869,CityD,2369437670648032,14.37,26,2,337.56,12
870,CityC,6879866992076338,213.94,66,2,176.2,8
871,CityC,8626427752250974,387.35,56,1,239.82,14
872,CityC,6568906486722414,483.84,68,3,195.08,8
873,CityB,5874029609233398,271.04,100,1,357.1,11
874,CityD,4564021985042176,745.94,8,6,357.99,18
875,CityE,6390865748451669,493.98,57,9,261.9,10
876,CityD,2227439598897951,904.87,56,9,171.61,14
877,CityB,1784446734647557,423.43,92,5,91.9,1
878,CityD,9174680829593430,201.55,88,6,182.25,19
879,CityB,8433321677831427,544.55,80,2,112.56,5
880,CityD,5458824939656699,266.95,1,2,225.21,16
881,CityD,2051086151619434,224.38,47,6,240.44,9
882,CityC,3998816847726012,345.49,36,6,57.29,18
883,CityA,2051483025952823,758.95,13,5,317.99,3
884,CityD,6326763053942435,408.59,11,9,130.58,12
885,CityE,9307302495685869,891.45,97,7,23.96,11
886,CityA,8416070926290914,853.69,26,6,246.3,2
887,CityE,7140090856407192,642.74,68,8,197.84,18
888,CityD,9123233544195045,838.34,27,3,35.18,16
889,CityB,1480957672854143,982.36,54,6,275.96,14
890,CityD,8885948048514064,841.94,46,8,250.64,1
891,CityC,8884296675703511,198.48,80,3,316.78,9
892,CityB,5001363168251158,20.96,8,8,278.86,8
893,CityE,3363096191625002,962.53,39,8,48.75,2
894,CityD,3853962900837456,164.59,57,7,75.56,1
895,CityD,4845427425091266,541.46,65,5,172.39,9
896,CityB,3802547199981879,979.78,69,6,398.25,10
897,CityD,3874176980467435,285.88,20,7,289.37,19
898,CityA,8872416907451203,777.5,28,8,206.8,10
899,CityE,9990677491937955,817.27,91,1,298.27,9
900,CityD,5946570972179526,393.02,23,4,286.72,8
901,CityD,5405857680860612,764.06,3,9,491.38,4
902,CityB,8395529761876083,921.72,27,3,95.94,4
903,CityC,3247796268092293,12.4,98,9,299.72,15
904,CityE,8592705861685580,503.08,21,3,391.04,7
905,CityA,6705747552753783,277.77,21,3,428.73,13
906,CityA,1507736158528456,725.74,36,4,367.11,13
907,CityB,3618932219428118,403.13,6,4,260.96,4
908,CityA,7307894067651567,405.3,39,2,362.01,10
909,CityC,1176829653545492,956.56,8,7,338.35,14
910,CityD,3626043420125600,463.8,35,9,312.28,13
911,CityE,3847661104770356,349.86,50,1,202.02,10
912,CityD,9547913888372728,876.55,86,1,222.4,18
913,CityB,5620806232137463,805.95,61,6,257.88,3
914,CityD,7159971544880882,475.69,27,4,259.28,4
915,CityC,5334388304758953,299.93,74,4,16.58,11
916,CityA,7409684709864356,57.17,80,7,210.55,6
917,CityE,2226312893127109,305.35,4,5,245.84,5
918,CityC,1776832514995280,129.42,54,6,178.28,15
919,CityB,2038447648502858,284.07,32,1,495.63,18
920,CityE,5527520463417315,660.82,86,3,89.03,14
921,CityD,3312970425961421,136.19,90,4,27.75,7
922,CityB,8856795239072831,404.78,7,5,187.94,13
923,CityD,5506738457807042,426.09,90,1,170.69,6
924,CityC,2221850509889279,427.26,24,4,202.28,16
925,CityC,5670701900972192,630.11,18,1,186.24,6
926,CityB,8844103834357659,401.73,24,2,440.91,7
927,CityA,1381445132954725,582.34,29,7,288.23,15
928,CityB,5096952415866146,415.28,68,1,197.85,8
929,CityA,5711885971704359,779.96,29,7,333.78,8
930,CityB,5176647997519445,942.38,63,5,30.95,19
931,CityB,8844286656180846,637.49,24,9,126.95,19
932,CityE,1240110881898446,550.95,51,6,66.62,1
933,CityA,3343417813664606,122.95,27,7,442.9,19
934,CityA,8759313438089039,926.24,58,1,28.27,1
935,CityC,5004653099285681,948.18,52,8,73.55,4
936,CityD,6592685029896526,232.83,37,6,192.17,15
937,CityC,1474372504257988,761.53,1,1,188.83,4
938,CityA,8072658971068790,677.45,77,2,300.69,3
939,CityE,3558421204647751,186.66,15,4,49.67,10
